symbol,threshold,cost_pips,trades,coverage,selected_accuracy,mean_net_bps,sum_net_bps,net_win_rate
GBPCHF,0.7,1.5,0,0.0,,,0.0,
GBPCHF,0.7,3.0,0,0.0,,,0.0,
GBPJPY,0.5,0.0,2624,1.0,0.5015243902439024,-0.41310319329590484,-1083.9827792084543,0.5011432926829268
GBPJPY,0.5,1.5,2624,1.0,0.5015243902439024,-1.1949653623413068,-3135.589110783589,0.4737042682926829
GBPJPY,0.5,3.0,2624,1.0,0.5015243902439024,-1.9768275313867087,-5187.195442358724,0.44702743902439024
GBPJPY,0.55,0.0,73,0.027820121951219513,0.4931506849315068,0.44088871558743675,32.18487623788288,0.4931506849315068
GBPJPY,0.55,1.5,73,0.027820121951219513,0.4931506849315068,-0.3493899062364878,-25.50546315526361,0.4520547945205479
GBPJPY,0.55,3.0,73,0.027820121951219513,0.4931506849315068,-1.1396685280604122,-83.19580254841009,0.4383561643835616
GBPJPY,0.6,0.0,1,0.00038109756097560977,1.0,14.89293433184713,14.89293433184713,1.0
GBPJPY,0.6,1.5,1,0.00038109756097560977,1.0,13.984828579905297,13.984828579905297,1.0
GBPJPY,0.6,3.0,1,0.00038109756097560977,1.0,13.076722827963463,13.076722827963463,1.0
GBPJPY,0.65,0.0,0,0.0,,,0.0,
GBPJPY,0.65,1.5,0,0.0,,,0.0,
GBPJPY,0.65,3.0,0,0.0,,,0.0,
GBPJPY,0.7,0.0,0,0.0,,,0.0,
GBPJPY,0.7,1.5,0,0.0,,,0.0,
GBPJPY,0.7,3.0,0,0.0,,,0.0,
GBPNZD,0.5,0.0,2876,1.0,0.5052155771905424,0.47032640220422767,1352.6587327393588,0.5045201668984701
GBPNZD,0.5,1.5,2876,1.0,0.5052155771905424,-0.22462415116744633,-646.0190587575756,0.48956884561891517
GBPNZD,0.5,3.0,2876,1.0,0.5052155771905424,-0.9195747045391205,-2644.6968502545105,0.467663421418637
GBPNZD,0.55,0.0,627,0.21801112656467317,0.5550239234449761,1.6406407361963884,1028.6817415951355,0.5550239234449761
GBPNZD,0.55,1.5,627,0.21801112656467317,0.5550239234449761,0.9472624811564125,593.9335756850707,0.5374800637958532
GBPNZD,0.55,3.0,627,0.21801112656467317,0.5550239234449761,0.25388422611643663,159.18540977500575,0.5055821371610846
GBPNZD,0.6,0.0,97,0.03372739916550765,0.6288659793814433,3.398062152153825,329.61202875892104,0.6288659793814433
GBPNZD,0.6,1.5,97,0.03372739916550765,0.6288659793814433,2.6995691066637746,261.8582033463861,0.6185567010309279
GBPNZD,0.6,3.0,97,0.03372739916550765,0.6288659793814433,2.0010760611737224,194.10437793385105,0.6082474226804123
GBPNZD,0.65,0.0,17,0.005910987482614743,0.8823529411764706,10.929545096278812,185.8022666367398,0.8823529411764706
GBPNZD,0.65,1.5,17,0.005910987482614743,0.8823529411764706,10.226235072284142,173.84599622883042,0.8823529411764706
GBPNZD,0.65,3.0,17,0.005910987482614743,0.8823529411764706,9.52292504828947,161.88972582092097,0.8823529411764706
GBPNZD,0.7,0.0,0,0.0,,,0.0,
GBPNZD,0.7,1.5,0,0.0,,,0.0,
GBPNZD,0.7,3.0,0,0.0,,,0.0,
GBPUSD,0.5,0.0,2810,1.0,0.5071174377224199,0.190612602581626,535.621413254369,0.5060498220640569
GBPUSD,0.5,1.5,2810,1.0,0.5071174377224199,-0.9708465989464127,-2728.0789430394198,0.4697508896797153
GBPUSD,0.5,3.0,2810,1.0,0.5071174377224199,-2.1323058004744513,-5991.779299333208,0.4302491103202847
GBPUSD,0.55,0.0,302,0.10747330960854093,0.5298013245033113,-0.18205296105174584,-54.979994237627245,0.5298013245033113
GBPUSD,0.55,1.5,302,0.10747330960854093,0.5298013245033113,-1.346751145469355,-406.7188459317452,0.48013245033112584
GBPUSD,0.55,3.0,302,0.10747330960854093,0.5298013245033113,-2.5114493298869642,-758.4576976258631,0.4304635761589404
GBPUSD,0.6,0.0,6,0.002135231316725979,0.6666666666666666,3.833924555788533,23.0035473347312,0.6666666666666666
GBPUSD,0.6,1.5,6,0.002135231316725979,0.6666666666666666,2.656475472941732,15.938852837650392,0.6666666666666666
GBPUSD,0.6,3.0,6,0.002135231316725979,0.6666666666666666,1.4790263900949299,8.87415834056958,0.6666666666666666
GBPUSD,0.65,0.0,0,0.0,,,0.0,
GBPUSD,0.65,1.5,0,0.0,,,0.0,
GBPUSD,0.65,3.0,0,0.0,,,0.0,
GBPUSD,0.7,0.0,0,0.0,,,0.0,
GBPUSD,0.7,1.5,0,0.0,,,0.0,
GBPUSD,0.7,3.0,0,0.0,,,0.0,
NZDCAD,0.5,0.0,2544,1.0,0.5314465408805031,1.1734048657441136,2985.1419784530253,0.527122641509434
NZDCAD,0.5,1.5,2544,1.0,0.5314465408805031,-0.6545235955402381,-1665.1080270543657,0.4736635220125786
NZDCAD,0.5,3.0,2544,1.0,0.5314465408805031,-2.48245205682459,-6315.358032561757,0.42059748427672955
NZDCAD,0.55,0.0,611,0.24017295597484276,0.5941080196399345,2.8151692315019634,1720.0684004476996,0.5875613747954174
NZDCAD,0.55,1.5,611,0.24017295597484276,0.5941080196399345,0.9884726061621877,603.9567623650967,0.5237315875613748
NZDCAD,0.55,3.0,611,0.24017295597484276,0.5941080196399345,-0.8382240191775876,-512.154875717506,0.4582651391162029
NZDCAD,0.6,0.0,200,0.07861635220125786,0.605,3.7360555537774336,747.2111107554867,0.605
NZDCAD,0.6,1.5,200,0.07861635220125786,0.605,1.9139993442021688,382.79986884043376,0.535
NZDCAD,0.6,3.0,200,0.07861635220125786,0.605,0.09194313462690375,18.38862692538075,0.45
NZDCAD,0.65,0.0,26,0.010220125786163521,0.5384615384615384,3.241027467640494,84.26671415865285,0.5384615384615384
NZDCAD,0.65,1.5,26,0.010220125786163521,0.5384615384615384,1.4349595969584181,37.30894952091887,0.5
NZDCAD,0.65,3.0,26,0.010220125786163521,0.5384615384615384,-0.37110827372365773,-9.6488151168151,0.4230769230769231
NZDCAD,0.7,0.0,1,0.00039308176100628933,1.0,15.40684828434502,15.40684828434502,1.0
NZDCAD,0.7,1.5,1,0.00039308176100628933,1.0,13.615354297793168,13.615354297793168,1.0
NZDCAD,0.7,3.0,1,0.00039308176100628933,1.0,11.823860311241315,11.823860311241315,1.0
NZDCHF,0.5,0.0,2526,1.0,0.5649247822644498,1.9508397273183542,4927.8211512061625,0.563341250989707
NZDCHF,0.5,1.5,2526,1.0,0.5649247822644498,-1.0181121840599063,-2571.7513769353236,0.49287410926365793
NZDCHF,0.5,3.0,2526,1.0,0.5649247822644498,-3.987064095438167,-10071.32390507681,0.42161520190023755
NZDCHF,0.55,0.0,763,0.3020585906571655,0.6631716906946264,4.825587618157408,3681.923352654103,0.6579292267365662
NZDCHF,0.55,1.5,763,0.3020585906571655,0.6631716906946264,1.8443852952721091,1407.2659802926194,0.5950196592398427
NZDCHF,0.55,3.0,763,0.3020585906571655,0.6631716906946264,-1.136817027613189,-867.3913920688633,0.5072083879423329
NZDCHF,0.6,0.0,434,0.17181314330958036,0.6751152073732719,6.007248401536313,2607.14580626676,0.6705069124423964
NZDCHF,0.6,1.5,434,0.17181314330958036,0.6751152073732719,3.0201219402686754,1310.732922076605,0.6059907834101382
NZDCHF,0.6,3.0,434,0.17181314330958036,0.6751152073732719,0.03299547900103803,14.320037886450507,0.5046082949308756
NZDCHF,0.65,0.0,121,0.04790182106096595,0.6776859504132231,6.187995794322901,748.747491113071,0.6776859504132231
NZDCHF,0.65,1.5,121,0.04790182106096595,0.6776859504132231,3.2055049782958265,387.866102373795,0.628099173553719
NZDCHF,0.65,3.0,121,0.04790182106096595,0.6776859504132231,0.2230141622687515,26.984713634518933,0.4793388429752066
NZDCHF,0.7,0.0,12,0.004750593824228029,0.5833333333333334,4.100337292227696,49.20404750673235,0.5833333333333334
NZDCHF,0.7,1.5,12,0.004750593824228029,0.5833333333333334,1.1627458212101947,13.952949854522336,0.5833333333333334
NZDCHF,0.7,3.0,12,0.004750593824228029,0.5833333333333334,-1.7748456498073064,-21.298147797687676,0.5
NZDJPY,0.5,0.0,2680,1.0,0.5279850746268657,1.196410806999049,3206.380962757451,0.5264925373134328
NZDJPY,0.5,1.5,2680,1.0,0.5279850746268657,-0.48892512356630435,-1310.3193311576956,0.48955223880597015
NZDJPY,0.5,3.0,2680,1.0,0.5279850746268657,-2.1742610541316574,-5827.019625072842,0.45746268656716416
NZDJPY,0.55,0.0,389,0.1451492537313433,0.570694087403599,2.668688191342407,1038.1197064321964,0.5681233933161953
NZDJPY,0.55,1.5,389,0.1451492537313433,0.570694087403599,0.9922945262746232,386.00257072082843,0.5141388174807198
NZDJPY,0.55,3.0,389,0.1451492537313433,0.570694087403599,-0.6840991387931608,-266.1145649905395,0.4832904884318766
NZDJPY,0.6,0.0,70,0.026119402985074626,0.6428571428571429,4.691069185688686,328.37484299820807,0.6428571428571429
NZDJPY,0.6,1.5,70,0.026119402985074626,0.6428571428571429,3.0166348398618483,211.16443879032937,0.5857142857142857
NZDJPY,0.6,3.0,70,0.026119402985074626,0.6428571428571429,1.3422004940350099,93.95403458245069,0.5714285714285714
NZDJPY,0.65,0.0,1,0.00037313432835820896,1.0,10.808046765140578,10.808046765140578,1.0
NZDJPY,0.65,1.5,1,0.00037313432835820896,1.0,9.064813415924451,9.064813415924451,1.0
NZDJPY,0.65,3.0,1,0.00037313432835820896,1.0,7.321580066708326,7.321580066708326,1.0
NZDJPY,0.7,0.0,0,0.0,,,0.0,
NZDJPY,0.7,1.5,0,0.0,,,0.0,
NZDJPY,0.7,3.0,0,0.0,,,0.0,
NZDUSD,0.5,0.0,2879,1.0,0.5199722125738103,0.3253811321417035,936.7722794359644,0.5182354984369573
NZDUSD,0.5,1.5,2879,1.0,0.5199722125738103,-2.1868809320883047,-6296.030203482229,0.46370267453977076
NZDUSD,0.5,3.0,2879,1.0,0.5199722125738103,-4.699142996318312,-13528.83268640042,0.403959708232025
NZDUSD,0.55,0.0,510,0.17714484195901353,0.5098039215686274,0.5637430299207914,287.5089452596036,0.5058823529411764
NZDUSD,0.55,1.5,510,0.17714484195901353,0.5098039215686274,-1.9475845870899489,-993.268139415874,0.4392156862745098
NZDUSD,0.55,3.0,510,0.17714484195901353,0.5098039215686274,-4.45891220410069,-2274.045224091352,0.3764705882352941
NZDUSD,0.6,0.0,72,0.025008683570684264,0.5416666666666666,2.9972279838433775,215.80041483672318,0.5416666666666666
NZDUSD,0.6,1.5,72,0.025008683570684264,0.5416666666666666,0.4916404281571087,35.398110827311825,0.4722222222222222
NZDUSD,0.6,3.0,72,0.025008683570684264,0.5416666666666666,-2.0139471275291596,-145.0041931820995,0.4166666666666667
NZDUSD,0.65,0.0,5,0.0017367141368530739,0.4,7.458264084877486,37.29132042438743,0.4
NZDUSD,0.65,1.5,5,0.0017367141368530739,0.4,4.928974021139576,24.64487010569788,0.4
NZDUSD,0.65,3.0,5,0.0017367141368530739,0.4,2.3996839574016655,11.998419787008327,0.4
NZDUSD,0.7,0.0,0,0.0,,,0.0,
NZDUSD,0.7,1.5,0,0.0,,,0.0,
NZDUSD,0.7,3.0,0,0.0,,,0.0,
USDCAD,0.5,0.0,2879,1.0,0.5112886418895449,0.3712806339950205,1068.916945271664,0.5081625564432094
USDCAD,0.5,1.5,2879,1.0,0.5112886418895449,-0.720542266638928,-2074.4411856534734,0.4654393886766238
USDCAD,0.5,3.0,2879,1.0,0.5112886418895449,-1.8123651672728764,-5217.799316578611,0.42063216394581454
USDCAD,0.55,0.0,451,0.15665161514414727,0.5077605321507761,0.22337610982236117,100.74262552988489,0.5033259423503326
USDCAD,0.55,1.5,451,0.15665161514414727,0.5077605321507761,-0.8674262557911053,-391.2092413617885,0.4700665188470067
USDCAD,0.55,3.0,451,0.15665161514414727,0.5077605321507761,-1.9582286214045717,-883.1611082534619,0.42572062084257206
USDCAD,0.6,0.0,0,0.0,,,0.0,
USDCAD,0.6,1.5,0,0.0,,,0.0,
USDCAD,0.6,3.0,0,0.0,,,0.0,
USDCAD,0.65,0.0,0,0.0,,,0.0,
USDCAD,0.65,1.5,0,0.0,,,0.0,
USDCAD,0.65,3.0,0,0.0,,,0.0,
USDCAD,0.7,0.0,0,0.0,,,0.0,
USDCAD,0.7,1.5,0,0.0,,,0.0,
USDCAD,0.7,3.0,0,0.0,,,0.0,
USDCHF,0.5,0.0,2879,1.0,0.5276137547759638,0.722875480252925,2081.158507648171,0.5258770406391108
USDCHF,0.5,1.5,2879,1.0,0.5276137547759638,-1.036110885580003,-2982.9632395848284,0.4696075026050712
USDCHF,0.5,3.0,2879,1.0,0.5276137547759638,-2.795097251412931,-8047.084986817828,0.4147273358805141
USDCHF,0.55,0.0,649,0.225425494963529,0.5485362095531587,1.1110672068513512,721.0826172465269,0.5469953775038521
USDCHF,0.55,1.5,649,0.225425494963529,0.5485362095531587,-0.6440181908345375,-417.96780585161486,0.4946070878274268
USDCHF,0.55,3.0,649,0.225425494963529,0.5485362095531587,-2.399103588520426,-1557.0182289497563,0.4422187981510015
USDCHF,0.6,0.0,107,0.037165682528655784,0.5514018691588785,3.2647662280450502,349.32998640082036,0.5514018691588785
USDCHF,0.6,1.5,107,0.037165682528655784,0.5514018691588785,1.5188802995684962,162.5201920538291,0.5046728971962616
USDCHF,0.6,3.0,107,0.037165682528655784,0.5514018691588785,-0.2270056289080573,-24.289602293162133,0.45794392523364486
USDCHF,0.65,0.0,26,0.009030913511635985,0.4230769230769231,1.8694767845826534,48.60639639914899,0.4230769230769231
USDCHF,0.65,1.5,26,0.009030913511635985,0.4230769230769231,0.12359738704452329,3.2135320631576056,0.38461538461538464
USDCHF,0.65,3.0,26,0.009030913511635985,0.4230769230769231,-1.6222820104936064,-42.17933227283377,0.34615384615384615
USDCHF,0.7,0.0,5,0.0017367141368530739,0.2,-1.2961701167362172,-6.480850583681086,0.2
USDCHF,0.7,1.5,5,0.0017367141368530739,0.2,-3.0241295248450015,-15.120647624225008,0.2
USDCHF,0.7,3.0,5,0.0017367141368530739,0.2,-4.752088932953788,-23.76044466476894,0.2
USDJPY,0.5,0.0,2879,1.0,0.5283084404307051,0.43638105602450933,1256.3410602945623,0.5258770406391108
USDJPY,0.5,1.5,2879,1.0,0.5283084404307051,-0.5709372418892629,-1643.7283193991877,0.49392150052101425
USDJPY,0.5,3.0,2879,1.0,0.5283084404307051,-1.578255539803035,-4543.797699092937,0.4626606460576589
USDJPY,0.55,0.0,725,0.2518235498436957,0.5337931034482759,0.5629408309186652,408.13210241603224,0.5310344827586206
USDJPY,0.55,1.5,725,0.2518235498436957,0.5337931034482759,-0.4265052026620303,-309.216271929972,0.5075862068965518
USDJPY,0.55,3.0,725,0.2518235498436957,0.5337931034482759,-1.4159512362427256,-1026.564646275976,0.4786206896551724
USDJPY,0.6,0.0,70,0.024313997915943037,0.5,-2.058235048760031,-144.07645341320216,0.5
USDJPY,0.6,1.5,70,0.024313997915943037,0.5,-3.04999964757501,-213.49997533025072,0.45714285714285713
USDJPY,0.6,3.0,70,0.024313997915943037,0.5,-4.041764246389987,-282.9234972472991,0.44285714285714284
USDJPY,0.65,0.0,0,0.0,,,0.0,
USDJPY,0.65,1.5,0,0.0,,,0.0,
USDJPY,0.65,3.0,0,0.0,,,0.0,
USDJPY,0.7,0.0,0,0.0,,,0.0,
USDJPY,0.7,1.5,0,0.0,,,0.0,
USDJPY,0.7,3.0,0,0.0,,,0.0,
