symbol,task,horizon,bundle,model,fold,n,accuracy,balanced_accuracy,auc,brier,majority_accuracy,baseline_brier,persistence_accuracy,persistence_balanced_accuracy,positive_rate
USDCHF,direction,4,cot_exploratory,catboost,1,6237,0.5361552028218695,0.535924136838771,0.5568801961421537,0.24728315625689082,0.5061728395061729,0.24997458244922718,0.4811608144941478,0.4810777636997149,0.5061728395061729
USDCHF,direction,4,cot_exploratory,xgboost,1,6237,0.5262145262145262,0.5265164713335445,0.5513786103032223,0.24753472476987234,0.5061728395061729,0.24997458244922718,0.4811608144941478,0.4810777636997149,0.5061728395061729
USDCHF,high_volatility,4,price,logistic,1,6237,0.719256052589386,0.5826930961935297,0.7705391833593859,0.16932115361970784,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,price,hist_boost,1,6237,0.7389770723104057,0.60421861941795,0.7890669752650756,0.16396952597154887,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,price,extra_trees,1,6237,0.7449094115760783,0.6266974966335738,0.7872544326168304,0.16404952454999808,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,price,catboost,1,6237,0.7412217412217412,0.6093640423105446,0.7898804815987369,0.16385394641945342,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,price,xgboost,1,6237,0.7399390732724066,0.6040881073850766,0.7896706167561767,0.1638247061258491,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,context,logistic,1,6237,0.7466730800064133,0.6455870128764404,0.798197153953911,0.1606479061049498,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,context,hist_boost,1,6237,0.7551707551707552,0.6459180541272049,0.8137804898389815,0.15612050080674583,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,context,extra_trees,1,6237,0.7461920795254129,0.6186992935546101,0.8061784906709726,0.15876043565265605,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,context,catboost,1,6237,0.7578964245630913,0.6452514905258346,0.8123998754254245,0.15648777503309544,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,context,xgboost,1,6237,0.7556517556517557,0.6417248649508536,0.8140185482680424,0.15611529288247242,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,fomc,logistic,1,6237,0.7437870771204105,0.6407983975586968,0.7981863246292947,0.16072504416089614,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,fomc,hist_boost,1,6237,0.7567740901074235,0.6480208102276623,0.8158780802271222,0.15549968637940131,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,fomc,extra_trees,1,6237,0.7458714125380792,0.6181492385491095,0.8059994956273178,0.15866434169507848,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,fomc,catboost,1,6237,0.7591790925124259,0.6498799065242573,0.8122918311292546,0.15645573212513006,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,fomc,xgboost,1,6237,0.7546897546897547,0.639265301275545,0.8147597968667651,0.15602070072957333,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,cot_exploratory,logistic,1,6237,0.7449094115760783,0.645961184713176,0.7977222818457451,0.16088838159622113,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,cot_exploratory,hist_boost,1,6237,0.7564534231200898,0.6482801538809686,0.8153232951717893,0.1556075252174244,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,cot_exploratory,extra_trees,1,6237,0.7463524130190797,0.6154129669586104,0.8062834230922526,0.1588658639512185,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,cot_exploratory,catboost,1,6237,0.7578964245630913,0.64589900945288,0.812580986544004,0.156722734699231,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,high_volatility,4,cot_exploratory,xgboost,1,6237,0.7561327561327561,0.6425499474591043,0.814061243191529,0.15616162071320136,0.7085137085137085,0.20669293320351864,0.6565656565656566,0.5847499210206153,0.29148629148629146
USDCHF,direction,24,price,logistic,0,4666,0.48928418345477925,0.49178862124909806,0.48004871748911904,0.2515445691037036,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,price,hist_boost,0,4666,0.4976425203600514,0.496990637969308,0.5028129294377726,0.2508582585487798,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,price,extra_trees,0,4666,0.4965709387055294,0.4983654822801623,0.49855750272312377,0.2504289745939837,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,price,catboost,0,4666,0.49228461208744106,0.4918266760424853,0.48826781750244735,0.25114829596006977,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,price,xgboost,0,4666,0.503643377625375,0.5030165317743737,0.49480598030158884,0.25158352011522095,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,context,logistic,0,4666,0.4957136733819117,0.4995869124601872,0.4866935991653683,0.25320084786147073,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,context,hist_boost,0,4666,0.4841405915130733,0.4839761743902271,0.4749598540313722,0.2533725052032054,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,context,extra_trees,0,4666,0.48478354050578654,0.4866934153257867,0.4900220147898944,0.25101870695334866,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,context,catboost,0,4666,0.48971281611658807,0.4886668413142692,0.47537864059821405,0.25251524656085617,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,context,xgboost,0,4666,0.4755679382768967,0.47497171168438423,0.4707813641816151,0.25271337549311307,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,fomc,logistic,0,4666,0.49185597942563225,0.495065745630363,0.49825949876138087,0.25314171984954076,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,fomc,hist_boost,0,4666,0.5023574796399486,0.4945111935325235,0.47874207766303123,0.2539334996834925,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,fomc,extra_trees,0,4666,0.5040720102871838,0.5031575367334464,0.49187566929097676,0.25160058940389785,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,fomc,catboost,0,4666,0.5128589798542649,0.5080527251919975,0.49192732821340096,0.2526172123764323,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,fomc,xgboost,0,4666,0.5220745820831547,0.5153174220175475,0.4980300669635676,0.25285202198186596,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,cot_exploratory,logistic,0,4666,0.5057865409344192,0.5062486154581511,0.5052604777071528,0.2527177089709605,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,cot_exploratory,hist_boost,0,4666,0.48799828546935275,0.4847440723224914,0.4763216457319343,0.2554046366484033,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,cot_exploratory,extra_trees,0,4666,0.4899271324474925,0.4887693318810007,0.48670518105900795,0.2518108867340229,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,cot_exploratory,catboost,0,4666,0.5021431633090442,0.5006357172731075,0.49701803006696355,0.2527160992958413,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,direction,24,cot_exploratory,xgboost,0,4666,0.4843549078439777,0.48132768945817883,0.4825178669093349,0.25466670573580213,0.48756965280754394,0.25011421117864946,0.5008572653236176,0.5005539086593038,0.5124303471924561
USDCHF,high_volatility,24,price,logistic,0,4666,0.6570938705529361,0.5006242197253433,0.5593454901347207,0.2237252879918091,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,price,hist_boost,0,4666,0.6566652378911273,0.5007446224204078,0.5294127893331769,0.22540940571410978,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,price,extra_trees,0,4666,0.6568795542220317,0.5006099588308348,0.5542266439144281,0.22407495766452684,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,price,catboost,0,4666,0.6564509215602229,0.500134663589573,0.5509069113999145,0.22413602485805534,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,price,xgboost,0,4666,0.6562366052293185,0.5002693271791462,0.5393224812000665,0.22501881796598333,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,context,logistic,0,4666,0.6665237891127304,0.5679698679522659,0.6493427357448098,0.21397435187592465,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,context,hist_boost,0,4666,0.6615945135019289,0.5487284579002095,0.6372904463415509,0.21560275257832592,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,context,extra_trees,0,4666,0.6626660951564509,0.5169299227792935,0.6327528334360117,0.21545683217708125,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,context,catboost,0,4666,0.6579511358765537,0.5385080822600992,0.6387430203107733,0.2153642842915828,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,context,xgboost,0,4666,0.6538791255893699,0.5316844479648482,0.6348855502097573,0.21606734376466658,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,fomc,logistic,0,4666,0.6577368195456493,0.5851071848831259,0.6564045269783527,0.21562743128099213,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,fomc,hist_boost,0,4666,0.6592370338619803,0.5554221143283689,0.62266691765841,0.21845014921233724,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,fomc,extra_trees,0,4666,0.6615945135019289,0.5202838814406274,0.6402854379153995,0.21474675705636165,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,fomc,catboost,0,4666,0.6643806258036863,0.5925487233647235,0.6500270549541534,0.21862021326428385,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,fomc,xgboost,0,4666,0.6585940848692671,0.5477841829566827,0.6290837090060402,0.21729957406726924,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,cot_exploratory,logistic,0,4666,0.6504500642948993,0.5831330696290211,0.6463666907879511,0.21698187169524316,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,cot_exploratory,hist_boost,0,4666,0.6431633090441492,0.5376730050230945,0.6142745849672244,0.22107434354784175,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,cot_exploratory,extra_trees,0,4666,0.6560222888984141,0.5147007412405511,0.6361031250101864,0.21565743189565645,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,cot_exploratory,catboost,0,4666,0.6431633090441492,0.5282907625259549,0.6323741048232789,0.21792182831764884,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,high_volatility,24,cot_exploratory,xgboost,0,4666,0.6465923703386198,0.5349226896535988,0.6336941543371047,0.21809187754328838,0.6566652378911273,0.22557399126932734,0.5947278182597514,0.5508317361131484,0.3433347621088727
USDCHF,direction,24,price,logistic,1,6232,0.48892811296534017,0.4904264553679735,0.4780825624582928,0.2505885388349049,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,price,hist_boost,1,6232,0.4876444159178434,0.48627850671375383,0.4840186918391733,0.2513005826073904,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,price,extra_trees,1,6232,0.4961489088575096,0.49670237360678837,0.49092292321256115,0.2504138002446436,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,price,catboost,1,6232,0.4833119383825417,0.48262548023835405,0.48633312023754616,0.2505448400239145,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,price,xgboost,1,6232,0.4898908857509628,0.489088733168215,0.4936512293813339,0.2507232007813619,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,context,logistic,1,6232,0.4878048780487805,0.48952986617831873,0.4894702034796852,0.2515480294840916,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,context,hist_boost,1,6232,0.5046534017971759,0.5032383758721162,0.5012629634987937,0.2513006731387226,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,context,extra_trees,1,6232,0.49518613607188705,0.49587616373175647,0.4922719802946163,0.25097443393648433,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,context,catboost,1,6232,0.5009627727856226,0.49962883412698117,0.4992990920965369,0.25095278455161507,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,context,xgboost,1,6232,0.49374197689345317,0.4930355391838638,0.49245998477416175,0.25161144739111735,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,fomc,logistic,1,6232,0.5056161745827985,0.5070508120103588,0.5096182658949054,0.25141153348189654,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,fomc,hist_boost,1,6232,0.5126765083440308,0.512304220821643,0.5150901803235511,0.2514434051901961,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,fomc,extra_trees,1,6232,0.5189345314505777,0.5180496665689807,0.5198104890115529,0.25014615893677594,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,fomc,catboost,1,6232,0.5171694480102695,0.5170591009006491,0.517034988514673,0.25089255526925225,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,fomc,xgboost,1,6232,0.5174903722721438,0.5176831376932649,0.5149198479559497,0.251055404752654,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,cot_exploratory,logistic,1,6232,0.49903722721437743,0.5001619857724557,0.5089372455576535,0.2514755502783447,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,cot_exploratory,hist_boost,1,6232,0.49502567394094993,0.4962602101528395,0.4961635545201656,0.2529248570869741,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,cot_exploratory,extra_trees,1,6232,0.5128369704749679,0.5124539443123415,0.509656289272791,0.25061764410435994,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,cot_exploratory,catboost,1,6232,0.5080231065468549,0.5082074852265266,0.515109604190032,0.2508865574055731,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,direction,24,cot_exploratory,xgboost,1,6232,0.49358151476251605,0.4945953220322496,0.4925209355276017,0.25340967694078864,0.5112323491655969,0.24998467398264076,0.5121951219512195,0.5119632469532867,0.5112323491655969
USDCHF,high_volatility,24,price,logistic,1,6232,0.618581514762516,0.4997407311381903,0.5427847659075092,0.2356225616051026,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,price,hist_boost,1,6232,0.621790757381258,0.504113041223749,0.5136000982492529,0.2372898126702005,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,price,extra_trees,1,6232,0.6195442875481386,0.5009229971480426,0.5244750351377536,0.23638233981193188,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,price,catboost,1,6232,0.6211489088575096,0.5031091521908219,0.5145792612202011,0.23678384594653853,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,price,xgboost,1,6232,0.6225930680359435,0.5054083484573503,0.5096358500607235,0.23741544092547975,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,context,logistic,1,6232,0.6684852374839538,0.5881068187710656,0.686735641281061,0.2116138538800683,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,context,hist_boost,1,6232,0.6550064184852374,0.5761659320715582,0.6714733840044758,0.2177043534054288,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,context,extra_trees,1,6232,0.6410462130937099,0.5379507389162561,0.6524252555162862,0.22163727055491522,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,context,catboost,1,6232,0.6570924261874198,0.5759097744360901,0.6757619638933995,0.21689962438797736,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,context,xgboost,1,6232,0.6543645699614891,0.5733015296862847,0.6780865957998444,0.21666660180441197,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,fomc,logistic,1,6232,0.6696084724005135,0.5900658542908996,0.6874263335289221,0.21126310710436094,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,fomc,hist_boost,1,6232,0.6556482670089859,0.581133523463832,0.675168538405906,0.21706327715307672,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,fomc,extra_trees,1,6232,0.642971758664955,0.5392636764324604,0.6562540289016553,0.22120274394409073,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,fomc,catboost,1,6232,0.6497111681643132,0.570189266269121,0.6742043857374834,0.21775734307235528,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,fomc,xgboost,1,6232,0.6586970474967908,0.5848099559242934,0.6811487520980309,0.21608771106858232,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,cot_exploratory,logistic,1,6232,0.6620667522464698,0.5907679543686803,0.6898221961437169,0.21126056389169287,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,cot_exploratory,hist_boost,1,6232,0.6466623876765083,0.5734695359087374,0.6744285031999235,0.2176000473586344,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,cot_exploratory,extra_trees,1,6232,0.6381578947368421,0.531491833030853,0.650638647435285,0.22217894456542692,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,cot_exploratory,catboost,1,6232,0.6394415917843389,0.5525092040445942,0.6665541530777943,0.21839284323781522,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,high_volatility,24,cot_exploratory,xgboost,1,6232,0.6501925545571245,0.572681358568836,0.679472838175293,0.2167586051572393,0.6189024390243902,0.23674120561480588,0.6434531450577664,0.6216769509981851,0.38109756097560976
USDCHF,direction,72,price,logistic,0,4654,0.48409969918349804,0.4841340283999229,0.47559427214601346,0.2536685353472019,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,price,hist_boost,0,4654,0.4894714224323163,0.48974510839223284,0.4858778816979526,0.2549820279200086,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,price,extra_trees,0,4654,0.4957026214009454,0.4958485487650084,0.4804175939977096,0.25280551184801237,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,price,catboost,0,4654,0.4862483884830254,0.48666286961887134,0.4764585806908669,0.254960149322994,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,price,xgboost,0,4654,0.4894714224323163,0.48972183854679446,0.48744213241908696,0.2548121734261421,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,context,logistic,0,4654,0.47808336914482163,0.47837086334635526,0.46238364846429175,0.25716510898274486,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,context,hist_boost,0,4654,0.48259561667382894,0.4820339248491108,0.46487435299210506,0.262680147844611,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,context,extra_trees,0,4654,0.4679845294370434,0.4678696068670422,0.4639529779215337,0.2577482807041052,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,context,catboost,0,4654,0.4740008594757198,0.47331992177638305,0.4601896344658176,0.26221170107639113,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,context,xgboost,0,4654,0.4845294370434035,0.4840337464469624,0.467857417900384,0.26312046222957897,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,fomc,logistic,0,4654,0.5,0.4997737653915715,0.4834323317511685,0.2564375358115759,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,fomc,hist_boost,0,4654,0.5068758057584873,0.5050002465495529,0.45286581997671904,0.26981682268676926,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,fomc,extra_trees,0,4654,0.49957026214009453,0.49826325693252094,0.48215876941670077,0.2591534723980933,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,fomc,catboost,0,4654,0.5062311989686291,0.5043310538118869,0.47093568602551594,0.26998936201851037,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,fomc,xgboost,0,4654,0.5021486892995273,0.5003117420563489,0.45659656718069014,0.26774006165722775,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,cot_exploratory,logistic,0,4654,0.49613235926085086,0.4956164043545637,0.4801804631918139,0.2620641672616172,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,cot_exploratory,hist_boost,0,4654,0.45767082079931243,0.4571728652179156,0.4348493268273801,0.27682442471302576,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,cot_exploratory,extra_trees,0,4654,0.4864632574129781,0.4854466508320909,0.45710037780256196,0.2585552856041269,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,cot_exploratory,catboost,0,4654,0.46089385474860334,0.4602861304518616,0.4421642766134544,0.2704465742924993,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,direction,72,cot_exploratory,xgboost,0,4654,0.4752900730554362,0.4744592207962978,0.44964673235042246,0.27019205742913516,0.5030081650193382,0.24999104741441747,0.4935539321014181,0.4935213795398591,0.5030081650193382
USDCHF,high_volatility,72,price,logistic,0,4654,0.5906746884400516,0.5022563203608279,0.5131389223855203,0.2420233528707049,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
USDCHF,high_volatility,72,price,hist_boost,0,4654,0.5893854748603352,0.5101902958747109,0.5202023355665482,0.24330330306319417,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
USDCHF,high_volatility,72,price,extra_trees,0,4654,0.5906746884400516,0.5,0.5488753247422828,0.24059479864530056,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
USDCHF,high_volatility,72,price,catboost,0,4654,0.5906746884400516,0.5033038976712123,0.5301384707777298,0.24166576711293716,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
USDCHF,high_volatility,72,price,xgboost,0,4654,0.5928233777395788,0.5093130501284647,0.5242310016813558,0.24224436611820238,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
USDCHF,high_volatility,72,context,logistic,0,4654,0.6024924795874517,0.5962273086180706,0.6390425914839947,0.23323312217683662,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
USDCHF,high_volatility,72,context,hist_boost,0,4654,0.6263429308122046,0.6040872891979808,0.6485344706593378,0.23191359434754952,0.5906746884400516,0.2417995348388862,0.5698324022346368,0.5581857015053912,0.40932531155994845
